order_id,user_id,product_id,order_date,price,quantity,is_returned
67561,4755,460,2023-10-22,390.91,2,0
67562,3917,68,2023-12-27,126.65,2,0
67563,4015,437,2024-02-19,76.78,2,0
67564,3127,33,2025-03-27,226.71,1,0
67565,3761,316,2024-07-07,285.17,2,0
67566,694,30,2024-07-03,402.14,3,0
67567,2527,273,2025-06-16,434.83,2,0
67568,4425,42,2025-03-21,481.5,4,0
67569,3396,391,2024-10-24,430.9,4,0
67570,2360,222,2024-10-30,367.59,4,0
67571,2630,346,2024-08-06,367.86,4,0
67572,866,253,2025-06-28,441.71,4,0
67573,4426,494,2024-11-01,441.32,3,0
67574,3195,121,2025-07-05,337.25,3,0
67575,3430,394,2025-07-24,489.51,4,0
67576,4280,313,2024-02-04,275.95,3,0
67577,3745,192,2024-06-30,285.62,2,0
67578,2156,236,2025-06-12,383.49,4,0
67579,3439,411,2025-06-30,335.39,4,1
67580,3335,10,2024-03-15,323.44,4,1
67581,3705,31,2023-10-26,407.5,3,0
67582,4544,430,2024-05-14,341.2,3,0
67583,3822,175,2024-04-27,198.79,1,0
67584,1496,394,2024-08-05,170.68,1,0
67585,213,346,2024-02-15,46.58,2,0
67586,381,280,2023-07-31,419.67,1,0
67587,4365,113,2023-12-23,302.95,3,0
67588,1705,135,2025-07-08,292.11,3,0
67589,2258,144,2025-03-31,113.79,4,0
67590,1631,275,2025-01-06,254.43,3,0
67591,1135,459,2024-09-24,256.51,2,0
67592,1541,280,2024-11-28,64.85,4,0
67593,62,417,2023-10-13,374.39,1,1
67594,3361,83,2024-12-13,458.46,2,0
67595,4447,269,2024-11-17,157.7,3,0
67596,4465,424,2024-11-13,416.46,3,0
67597,51,44,2025-01-06,451.47,2,0
67598,4316,318,2024-11-10,275.15,3,0
67599,318,426,2024-03-03,282.62,3,0
67600,3026,313,2025-07-10,151.14,4,0
67601,2835,63,2024-08-16,33.08,1,0
67602,304,458,2023-11-13,18.35,4,0
67603,2983,383,2023-10-18,452.95,4,0
67604,4811,456,2023-09-19,334.54,4,0
67605,4567,275,2023-10-18,380.69,3,0
67606,4476,199,2025-06-06,491.46,4,0
67607,3748,47,2024-12-04,441.05,2,0
67608,1672,345,2023-11-04,315.91,4,0
67609,4943,406,2023-09-29,412.92,4,0
67610,1990,442,2023-10-21,148.96,2,0
67611,3759,119,2024-01-31,206.39,3,1
67612,3333,236,2024-06-22,419.13,2,0
67613,1864,344,2025-03-14,140.17,3,0
67614,2976,88,2023-10-01,451.67,4,0
67615,1355,191,2024-06-29,402.6,3,0
67616,786,292,2024-11-12,110.12,3,0
67617,74,133,2024-08-22,339.75,1,0
67618,1104,283,2024-04-03,483.3,1,0
67619,351,361,2024-01-30,491.77,3,0
67620,2521,323,2025-04-13,268.88,4,1
67621,4289,432,2024-09-02,451.71,4,0
67622,4342,45,2024-03-19,72.13,1,0
67623,4871,180,2024-01-17,338.39,1,0
67624,3036,102,2024-08-01,495.96,3,1
67625,4409,16,2024-04-14,250.02,3,1
67626,2653,51,2025-05-12,69.83,1,0
67627,4516,304,2023-08-25,300.75,4,0
67628,2268,102,2025-01-02,265.85,2,0
67629,2785,30,2024-01-28,370.19,1,0
67630,665,207,2025-06-02,381.38,3,0
67631,4429,56,2025-04-07,136.18,1,0
67632,2746,293,2024-03-14,16.45,4,0
67633,4646,256,2023-11-21,445.63,3,0
67634,3658,148,2023-12-12,330.86,3,1
67635,4129,91,2023-10-04,243.85,2,0
67636,4277,301,2024-11-21,445.65,2,0
67637,1545,236,2024-02-05,275.94,4,0
67638,1371,328,2024-11-20,404.15,1,0
67639,615,277,2024-01-05,282.31,1,0
67640,2302,489,2025-06-09,302.54,3,1
67641,1542,340,2023-09-05,361.52,1,0
67642,1261,261,2024-05-23,158.33,1,0
67643,3303,445,2024-01-01,304.86,2,0
67644,383,87,2025-07-25,301.48,2,0
67645,1736,417,2024-12-21,308.29,2,1
67646,38,385,2024-08-24,266.01,3,0
67647,2447,74,2025-06-20,209.18,4,0
67648,4300,445,2024-12-03,314.9,1,1
67649,4457,447,2025-04-19,475.2,4,0
67650,2751,444,2024-08-24,170.25,2,0
67651,3930,320,2024-02-07,282.99,2,1
67652,4330,391,2024-08-05,428.03,4,0
67653,4295,140,2023-09-23,218.43,3,0
67654,1581,185,2025-04-10,137.02,3,0
67655,2300,440,2025-03-18,172.83,3,0
67656,4743,155,2023-08-24,289.93,2,0
67657,2998,297,2024-10-02,140.95,3,1
67658,2611,107,2025-02-22,354.88,1,0
67659,121,383,2024-05-13,81.58,2,0
67660,1309,337,2025-05-27,24.77,4,0
67661,3334,35,2024-12-31,260.99,1,0
67662,3111,144,2023-11-22,379.24,4,0
67663,3440,62,2023-11-27,88.48,3,0
67664,4978,382,2024-11-14,202.15,3,0
67665,3650,306,2024-03-23,176.08,4,0
67666,2439,493,2023-09-06,14.53,3,0
67667,1683,202,2024-02-10,430.52,1,0
67668,2156,241,2024-08-24,334.57,2,0
67669,4355,482,2023-12-31,129.31,3,0
67670,2170,473,2024-04-18,434.15,2,0
67671,1292,189,2023-11-29,494.85,2,0
67672,1596,110,2023-09-12,263.83,3,0
67673,3857,358,2024-04-25,459.4,2,0
67674,4620,97,2025-06-29,307.84,4,0
67675,817,179,2025-02-11,136.79,1,0
67676,577,152,2025-07-17,344.87,1,0
67677,1791,14,2024-01-01,91.38,1,0
67678,3049,284,2024-06-23,190.83,4,0
67679,2510,102,2025-02-09,212.45,4,0
67680,2899,374,2024-04-26,191.53,1,0
67681,1137,129,2025-03-17,111.45,4,0
67682,1104,437,2024-02-11,101.73,4,0
67683,447,79,2024-12-19,164.06,4,0
67684,2092,461,2024-11-11,475.65,2,0
67685,3771,185,2024-10-17,67.17,3,0
67686,4189,499,2023-10-23,129.79,4,0
67687,2578,104,2023-10-01,197.68,4,0
67688,2154,108,2023-11-04,85.01,1,1
67689,1758,402,2024-09-01,21.45,4,0
67690,1725,72,2025-04-03,336.37,2,1
67691,1950,162,2024-08-04,320.36,3,0
67692,3053,470,2025-02-20,445.02,3,0
67693,3554,167,2023-10-20,430.49,1,0
67694,1868,387,2025-05-01,262.87,2,0
67695,1385,324,2024-11-01,400.93,3,0
67696,4226,1,2025-05-05,205.86,3,0
67697,2004,107,2024-11-02,425.82,3,0
67698,302,130,2025-03-04,182.29,3,0
67699,1951,324,2025-02-13,131.11,3,0
67700,754,11,2025-06-12,309.06,3,0
67701,2489,216,2023-11-05,99.78,4,0
67702,4534,129,2024-03-27,170.44,1,0
67703,3592,299,2023-11-30,282.4,2,0
67704,4060,102,2025-06-21,146.54,4,0
67705,4018,139,2023-10-29,360.99,1,0
67706,2214,223,2024-06-09,379.16,3,0
67707,4801,208,2024-04-09,233.41,4,0
67708,1768,87,2025-06-01,172.23,3,0
67709,3355,327,2023-10-10,445.98,4,0
67710,3537,253,2024-06-16,144.24,3,0
67711,4409,229,2024-05-08,294.89,3,1
67712,4683,62,2023-12-25,441.86,3,0
67713,8,232,2024-05-22,367.19,4,0
67714,4562,259,2024-12-15,436.82,4,0
67715,3369,255,2025-02-07,212.14,1,0
67716,3318,304,2023-12-06,98.95,4,0
67717,631,281,2024-05-19,188.68,4,0
67718,2639,21,2025-01-20,98.0,1,0
67719,3966,399,2024-02-27,347.14,2,0
67720,216,134,2023-12-09,477.6,1,1
67721,1959,484,2025-01-27,133.73,2,0
67722,1675,43,2025-01-07,276.8,1,0
67723,4000,105,2024-01-02,250.96,2,0
67724,4486,36,2024-08-07,343.0,4,0
67725,4318,125,2024-11-22,307.75,3,0
67726,2273,340,2025-01-03,483.79,2,0
67727,4817,219,2023-10-03,351.35,3,0
67728,2474,80,2024-06-30,444.0,3,0
67729,4578,265,2025-04-14,344.26,4,0
67730,335,376,2025-03-08,45.26,3,0
67731,27,5,2025-04-28,318.14,4,0
67732,4520,4,2025-02-28,219.42,1,0
67733,2298,253,2025-04-24,366.09,2,0
67734,1532,18,2023-12-29,265.94,1,0
67735,1478,358,2024-04-23,348.49,1,0
67736,2609,403,2024-03-26,444.88,3,0
67737,4268,262,2023-11-13,202.01,2,0
67738,4716,174,2024-03-26,321.64,4,0
67739,898,289,2025-02-15,395.0,2,0
67740,1588,475,2023-12-04,339.63,1,1
67741,2808,87,2024-10-04,204.88,2,0
67742,3174,206,2023-11-30,173.02,2,1
67743,4767,106,2025-02-05,208.61,1,0
67744,1660,218,2024-03-26,472.61,2,0
67745,2986,171,2024-05-14,73.69,1,0
67746,610,45,2025-05-02,19.37,3,0
67747,1552,13,2025-03-17,206.6,1,0
67748,2983,308,2024-10-09,463.2,3,0
67749,4421,371,2025-07-24,276.54,3,0
67750,1750,80,2024-06-03,101.11,1,0
67751,4228,67,2024-06-04,234.97,3,0
67752,4093,491,2023-11-20,465.23,1,0
67753,414,447,2023-12-20,256.49,1,0
67754,4185,313,2023-10-22,172.76,3,1
67755,1342,176,2024-10-29,108.09,4,0
67756,4472,65,2025-01-28,261.61,4,0
67757,3273,274,2023-12-22,224.68,1,0
67758,4196,271,2025-03-10,259.66,4,0
67759,1008,112,2023-08-22,422.99,4,1
67760,2334,354,2024-04-06,386.56,4,0
67761,2285,268,2025-03-12,471.35,1,0
67762,3378,83,2025-07-16,466.77,1,0
67763,3092,8,2024-04-16,12.12,3,0
67764,1805,156,2025-02-10,359.31,2,0
67765,1826,450,2024-08-04,53.22,2,0
67766,3457,294,2024-04-12,338.93,2,0
67767,1253,157,2024-07-13,494.73,3,0
67768,268,398,2024-02-18,108.09,2,1
67769,1560,316,2024-01-24,208.65,4,0
67770,248,327,2025-03-19,389.9,2,0
67771,947,101,2024-11-24,271.09,4,0
67772,4096,468,2025-03-19,379.09,1,0
67773,106,416,2025-02-17,179.9,3,1
67774,2311,92,2025-01-13,346.1,1,0
67775,713,197,2024-02-19,193.9,1,1
67776,4804,173,2024-10-14,484.84,3,0
67777,3217,160,2025-05-22,92.52,2,0
67778,4318,24,2023-11-23,31.98,3,0
67779,3474,241,2023-11-19,282.93,4,0
67780,1794,483,2023-08-28,215.06,2,1
67781,4200,99,2024-09-30,33.36,1,0
67782,4149,264,2025-01-18,250.56,3,0
67783,2517,97,2024-10-08,129.22,3,0
67784,3542,444,2025-03-08,452.44,2,0
67785,1529,377,2025-05-24,476.47,4,0
67786,1302,428,2024-07-12,401.86,4,0
67787,2844,173,2025-02-02,161.0,2,0
67788,2409,391,2023-10-12,58.76,4,0
67789,4355,223,2024-06-12,263.24,3,0
67790,1637,329,2024-11-08,489.24,4,0
67791,4240,40,2024-05-17,421.8,4,0
67792,3697,229,2023-12-20,140.17,1,0
67793,4315,58,2024-03-02,409.51,4,0
67794,1080,283,2024-05-21,145.17,4,1
67795,437,157,2023-07-28,406.18,1,1
67796,4603,377,2023-09-05,415.32,4,0
67797,1913,171,2025-06-19,295.91,2,0
67798,3455,221,2025-05-21,12.77,4,0
67799,4992,442,2023-10-11,339.13,2,0
67800,4131,166,2024-08-13,251.54,3,0
67801,688,234,2023-11-10,111.34,1,0
67802,2585,274,2023-08-11,172.96,1,0
67803,4931,189,2024-02-11,152.28,4,0
67804,4704,365,2024-04-05,102.74,2,1
67805,4924,456,2025-04-15,185.71,2,0
67806,1747,486,2025-01-21,480.64,3,1
67807,779,153,2025-05-27,487.82,3,0
67808,1418,182,2025-01-21,29.26,4,1
67809,3515,169,2024-04-11,269.85,2,0
67810,1758,124,2025-03-16,183.03,2,0
67811,3302,158,2025-02-03,158.16,3,0
67812,3710,413,2024-07-24,153.71,1,0
67813,652,236,2023-10-01,159.9,1,0
67814,2477,459,2024-11-14,307.32,1,1
67815,4200,379,2025-05-09,301.56,1,0
67816,4628,447,2024-12-08,290.14,3,0
67817,620,436,2024-03-25,225.99,1,0
67818,1360,221,2025-07-05,303.02,4,0
67819,2582,247,2025-03-25,59.55,4,0
67820,3776,420,2024-12-09,455.6,3,0
67821,4246,469,2025-02-09,480.75,1,0
67822,2457,369,2024-05-26,298.49,1,0
67823,3831,152,2024-12-06,77.74,2,0
67824,4007,187,2024-02-13,494.21,2,0
67825,4021,350,2024-04-02,181.25,1,0
67826,4115,14,2023-10-25,65.15,2,0
67827,2067,109,2025-07-01,337.09,4,0
67828,2733,378,2025-05-01,94.83,1,0
67829,2536,178,2024-10-09,309.49,3,0
67830,1189,299,2024-06-09,232.67,1,0
67831,4640,165,2024-11-11,73.22,3,0
67832,4173,498,2024-01-05,126.08,4,0
67833,1463,414,2024-04-09,463.05,2,1
67834,3581,439,2024-08-14,153.33,2,0
67835,671,62,2023-12-06,401.41,4,0
67836,4022,121,2023-12-19,450.95,1,0
67837,3798,318,2024-01-23,100.7,1,0
67838,3724,213,2024-12-14,146.08,1,0
67839,370,365,2023-08-02,81.18,3,0
67840,1803,17,2024-10-08,98.65,2,0
67841,2890,434,2025-05-16,222.02,2,0
67842,3352,173,2024-09-29,172.34,1,0
67843,620,447,2024-05-27,274.94,3,0
67844,3609,275,2024-07-18,77.9,3,0
67845,971,252,2023-11-30,272.66,1,0
67846,976,261,2023-09-13,117.0,3,0
67847,3223,409,2024-12-17,353.16,3,0
67848,88,292,2024-09-03,315.29,2,0
67849,3209,46,2023-09-04,385.02,4,0
67850,1112,403,2024-06-15,216.43,4,0
67851,485,338,2024-09-27,495.84,4,0
67852,396,380,2024-08-03,81.1,4,0
67853,1176,323,2023-07-26,139.29,4,0
67854,603,69,2025-03-28,488.42,3,1
67855,670,315,2024-11-02,353.6,3,0
67856,948,397,2025-05-10,178.08,4,0
67857,2343,200,2024-12-08,236.06,2,0
67858,1990,112,2023-11-22,186.8,1,0
67859,3551,53,2025-01-31,208.22,1,0
67860,473,221,2025-03-09,307.67,2,0
67861,628,212,2024-11-25,312.06,1,0
67862,4579,156,2024-08-25,490.71,2,0
67863,2920,297,2024-10-09,110.02,4,0
67864,421,451,2025-04-26,53.1,2,0
67865,798,29,2024-12-19,73.52,2,0
67866,2697,253,2023-12-11,420.66,3,0
67867,2161,55,2025-06-25,328.09,4,0
67868,1493,99,2023-09-26,81.89,3,0
67869,3965,214,2025-02-28,167.42,3,0
67870,3203,19,2024-01-12,480.6,2,0
67871,910,231,2025-04-30,285.49,1,0
67872,514,56,2025-02-27,266.72,2,0
67873,1717,348,2025-02-01,94.5,3,0
67874,4121,288,2024-02-01,467.85,4,0
67875,1508,384,2024-02-12,415.63,2,0
67876,4661,289,2025-04-11,411.09,2,0
67877,2353,56,2025-02-18,457.52,1,0
67878,1491,288,2023-12-31,380.98,2,0
67879,3980,211,2024-11-30,318.37,2,0
67880,495,100,2023-08-11,39.56,3,0
67881,1465,422,2024-08-02,179.55,1,0
67882,4409,181,2023-08-23,466.81,4,0
67883,2007,11,2024-11-10,219.92,1,0
67884,2242,299,2024-01-02,456.27,1,0
67885,2231,160,2024-05-22,321.58,1,0
67886,829,97,2025-01-14,93.72,2,0
67887,225,82,2024-01-22,46.5,4,0
67888,4826,294,2024-04-11,212.38,1,0
67889,3145,42,2025-04-24,147.34,2,0
67890,4282,380,2025-05-13,238.19,2,0
67891,103,300,2024-01-24,100.48,2,0
67892,4465,285,2024-05-30,373.02,3,0
67893,2762,291,2023-12-17,487.78,3,0
67894,963,432,2025-06-20,486.61,1,0
67895,2437,487,2025-01-10,166.6,1,1
67896,2246,170,2025-03-19,191.82,2,0
67897,523,48,2023-08-31,19.92,4,0
67898,3105,79,2025-05-09,122.44,2,0
67899,2081,330,2024-08-21,339.3,1,0
67900,475,167,2025-04-20,37.68,4,0
67901,2376,70,2025-06-12,72.49,2,0
67902,1704,400,2025-05-02,350.9,4,0
67903,4723,336,2024-08-08,327.29,1,0
67904,2259,102,2023-08-03,23.53,4,1
67905,1352,367,2024-03-06,92.49,2,0
67906,58,215,2025-04-29,313.28,1,0
67907,1064,261,2024-04-07,301.27,3,1
67908,1278,299,2024-12-03,76.39,3,0
67909,3878,353,2024-10-10,242.08,2,0
67910,297,256,2025-05-22,340.71,1,0
67911,3728,185,2024-12-02,48.39,2,0
67912,1903,196,2025-04-22,286.69,1,0
67913,3900,127,2024-08-09,51.07,4,0
67914,3615,165,2024-06-02,345.4,1,0
67915,4411,153,2023-11-30,470.0,3,0
67916,223,470,2025-03-23,150.97,3,1
67917,1188,377,2025-01-12,223.83,1,0
67918,2155,77,2025-02-07,262.75,1,0
67919,3063,117,2025-05-11,330.42,3,0
67920,3441,420,2025-03-30,64.83,3,0
67921,532,130,2024-10-07,349.15,3,0
67922,848,269,2024-06-26,38.11,2,0
67923,2950,380,2024-08-28,417.26,4,0
67924,1005,205,2025-05-15,197.89,4,0
67925,4828,452,2025-06-29,235.48,2,0
67926,2782,148,2024-01-02,311.54,1,0
67927,3563,67,2025-03-07,298.51,4,0
67928,186,284,2024-05-16,72.22,4,0
67929,4196,180,2023-11-26,125.52,2,0
67930,2689,144,2025-06-08,117.02,3,0
67931,1922,421,2024-01-18,449.25,3,0
67932,679,173,2024-01-23,202.46,1,0
67933,2453,279,2024-05-16,303.32,3,0
67934,182,214,2024-11-05,162.99,4,0
67935,4717,175,2024-08-03,208.52,2,0
67936,2562,331,2024-04-10,375.61,2,0
67937,1729,459,2024-07-29,55.31,3,0
67938,2905,354,2024-01-14,128.06,3,0
67939,3744,348,2024-04-25,37.64,2,0
67940,3427,299,2024-10-27,224.49,4,1
67941,3630,240,2024-05-26,380.21,1,0
67942,2085,220,2023-11-18,164.57,2,0
67943,2850,236,2024-09-09,152.19,4,1
67944,3374,191,2024-08-09,431.17,4,0
67945,2973,35,2024-04-27,60.29,3,0
67946,1526,142,2025-07-02,316.75,1,0
67947,224,242,2024-11-21,469.09,3,0
67948,1323,98,2024-09-29,497.2,4,0
67949,3876,371,2023-08-19,105.06,4,0
67950,3761,364,2024-06-14,222.82,2,1
67951,2965,484,2025-01-15,271.78,3,0
67952,693,445,2024-10-20,38.29,3,0
67953,720,437,2024-03-30,146.01,2,0
67954,4343,462,2024-02-19,415.71,1,0
67955,416,493,2025-06-05,50.37,4,1
67956,2552,303,2024-08-15,203.06,2,1
67957,3691,358,2025-05-17,362.81,4,0
67958,2967,490,2024-09-17,495.51,1,0
67959,729,342,2024-04-24,70.43,2,0
67960,2350,127,2024-07-08,31.3,1,0
67961,950,174,2024-04-04,252.39,4,0
67962,3932,70,2024-04-09,135.08,1,0
67963,1085,334,2023-12-28,136.01,2,0
67964,90,98,2024-02-07,238.09,1,1
67965,1053,199,2024-11-28,54.29,3,0
67966,3126,225,2025-02-28,271.54,2,1
67967,3297,415,2025-05-08,405.89,2,0
67968,679,337,2023-10-15,113.28,4,0
67969,693,408,2024-08-03,224.26,4,0
67970,4598,463,2024-10-27,422.33,2,1
67971,1460,414,2025-04-23,272.63,2,0
67972,3428,483,2024-11-14,460.98,4,0
67973,2358,29,2023-09-19,452.27,4,1
67974,1815,312,2023-12-07,400.72,1,1
67975,4471,384,2023-10-31,36.02,2,0
67976,687,318,2025-03-19,80.03,1,0
67977,4633,235,2023-08-31,371.18,2,0
67978,4554,435,2024-04-08,235.01,3,0
67979,434,268,2023-12-08,270.14,3,0
67980,2638,258,2025-02-23,119.32,1,0
67981,3768,328,2025-02-06,39.7,4,0
67982,3710,480,2024-07-06,232.93,4,0
67983,4213,458,2024-11-27,224.87,1,0
67984,2137,109,2023-11-03,111.24,4,0
67985,3027,355,2024-05-02,292.26,2,0
67986,2220,96,2025-02-02,287.72,1,0
67987,4872,226,2024-11-26,48.25,4,0
67988,1383,96,2024-06-15,465.55,4,0
67989,2119,309,2024-02-22,399.86,1,0
67990,4597,20,2023-09-21,401.23,3,0
67991,3072,303,2024-09-16,249.19,2,0
67992,425,133,2025-06-12,317.25,3,0
67993,100,446,2024-12-20,210.17,1,0
67994,2132,461,2023-08-21,95.12,1,0
67995,3013,399,2025-03-22,190.03,4,0
67996,4798,150,2023-12-23,367.43,4,0
67997,4850,363,2024-08-03,450.66,1,0
67998,1063,99,2024-04-25,175.43,1,1
67999,1656,192,2024-12-13,448.26,1,0
68000,891,245,2024-02-02,359.31,3,0
68001,3035,362,2025-03-30,81.66,4,0
68002,4467,106,2023-09-24,475.72,3,0
68003,3565,447,2024-03-04,68.38,1,0
68004,3538,479,2025-06-13,155.16,2,0
68005,4420,257,2024-05-28,143.17,1,0
68006,4363,283,2024-07-19,479.37,3,0
68007,299,81,2024-04-08,134.56,1,0
68008,2451,142,2025-03-23,267.83,2,0
68009,2086,322,2024-07-20,243.3,3,0
68010,4449,146,2024-04-30,30.42,4,0
68011,2684,104,2024-02-12,232.23,2,0
68012,204,451,2024-06-03,447.64,1,0
68013,3453,105,2024-06-05,312.14,1,0
68014,3168,137,2023-11-27,256.08,1,0
68015,1329,135,2025-01-14,261.29,3,0
68016,2557,385,2024-06-28,493.74,1,0
68017,1452,366,2024-06-07,211.37,1,0
68018,2702,310,2024-09-18,259.04,4,0
68019,388,482,2025-05-08,428.94,1,0
68020,4990,355,2025-05-07,482.23,1,0
68021,156,16,2025-04-23,382.69,1,0
68022,4903,64,2023-08-13,71.45,1,0
68023,4495,252,2025-02-11,337.25,3,0
68024,3915,226,2025-04-29,187.69,4,0
68025,4631,293,2024-12-03,157.91,2,0
68026,1853,18,2023-10-07,450.86,1,0
68027,1854,342,2024-06-04,50.14,2,0
68028,2909,21,2024-05-09,14.75,4,1
68029,1773,99,2024-02-04,359.91,2,0
68030,894,387,2023-09-24,210.86,2,0
68031,1203,98,2024-08-31,194.11,3,0
68032,4885,135,2024-07-17,264.46,3,0
68033,4192,30,2024-03-06,139.57,2,0
68034,3240,260,2025-02-18,436.9,3,0
68035,4578,422,2024-07-22,37.52,2,0
68036,431,129,2024-09-16,357.54,4,0
68037,4214,307,2025-05-13,294.62,2,0
68038,2024,84,2024-02-02,83.97,2,0
68039,1206,88,2024-04-29,157.82,3,0
68040,4654,449,2025-07-11,163.24,1,1
68041,4319,291,2025-05-18,263.22,3,1
68042,1168,272,2024-04-12,170.3,1,0
68043,4453,58,2024-09-07,397.4,1,0
68044,590,170,2025-06-09,332.06,1,0
68045,781,344,2023-07-28,260.21,4,0
68046,1847,48,2024-04-09,155.0,3,0
68047,3461,349,2025-02-22,445.61,2,0
68048,4705,60,2023-09-06,343.19,1,1
68049,3455,20,2025-01-22,240.88,4,0
68050,4929,43,2023-12-02,427.39,4,0
68051,246,198,2024-07-16,145.57,3,0
68052,3217,269,2025-01-31,238.63,3,1
68053,4027,137,2025-04-25,11.8,1,0
68054,4340,306,2025-01-02,340.3,1,0
68055,435,361,2023-11-13,111.49,2,0
68056,1339,224,2023-08-29,466.01,4,0
68057,268,376,2023-11-19,468.11,2,0
68058,3265,33,2025-07-13,428.18,3,0
68059,72,221,2025-04-07,25.46,2,0
68060,4418,349,2023-08-03,193.96,1,1
68061,501,180,2024-03-08,240.27,2,0
68062,945,396,2024-01-15,485.01,2,0
68063,2583,259,2024-10-31,150.43,3,0
68064,2004,116,2024-03-31,404.29,3,0
68065,1546,120,2024-08-16,277.74,3,0
68066,845,397,2024-06-18,448.26,2,0
68067,2365,430,2024-11-08,172.97,4,0
68068,4864,96,2024-09-03,210.34,2,0
68069,1955,488,2025-01-13,75.2,2,0
68070,3882,454,2024-11-01,415.92,3,0
68071,2522,467,2023-09-19,430.4,1,0
68072,100,455,2024-08-13,137.63,2,0
68073,634,355,2025-01-08,311.99,1,0
68074,3077,224,2024-10-16,195.58,4,0
68075,4097,225,2023-11-18,302.03,1,0
68076,1915,43,2025-02-26,12.3,2,0
68077,3868,55,2025-02-11,38.52,3,1
68078,4397,159,2023-08-06,154.04,2,0
68079,1327,284,2023-08-01,483.8,4,0
68080,3982,371,2023-11-17,104.15,4,0
68081,2890,180,2025-05-09,486.89,2,0
68082,1511,445,2024-05-03,187.29,3,0
68083,2848,302,2024-09-21,397.74,2,0
68084,2043,441,2024-08-03,41.02,2,0
68085,1899,427,2024-12-26,236.17,4,0
68086,2455,418,2024-04-08,488.74,4,0
68087,608,171,2023-12-22,352.1,3,0
68088,4778,280,2025-04-24,83.82,3,0
68089,2864,53,2023-12-22,249.13,3,0
68090,2951,282,2025-06-22,59.86,3,0
68091,182,297,2025-04-30,35.63,3,0
68092,4460,433,2025-06-11,364.14,4,0
68093,3520,197,2024-12-26,317.22,4,0
68094,2253,285,2024-02-26,451.67,2,0
68095,1356,470,2023-08-30,381.72,4,0
68096,1446,473,2024-02-20,340.35,1,0
68097,862,293,2024-11-25,314.83,4,0
68098,2969,222,2024-12-30,458.51,4,0
68099,3342,139,2023-10-19,108.12,4,0
68100,857,71,2025-01-17,211.88,1,0
68101,2034,271,2024-07-25,400.76,2,0
68102,3427,437,2025-04-26,404.81,3,0
68103,4109,3,2025-06-30,405.62,3,0
68104,2626,322,2023-10-31,315.79,4,0
68105,1871,323,2024-03-11,442.02,2,1
68106,4766,49,2024-05-15,258.79,4,0
68107,4078,422,2023-12-05,455.18,2,0
68108,2342,498,2023-10-27,221.95,3,0
68109,911,336,2025-05-23,372.83,1,0
68110,835,83,2023-08-01,381.3,2,0
68111,1310,491,2024-03-08,422.42,1,0
68112,1987,36,2023-08-09,370.22,3,0
68113,1940,71,2023-11-07,212.29,4,0
68114,3243,471,2024-10-22,384.77,2,0
68115,2698,489,2024-04-28,239.5,1,0
68116,3242,21,2025-01-31,208.89,3,0
68117,4370,55,2024-04-02,79.5,2,0
68118,2725,147,2024-11-29,329.04,1,0
68119,3610,97,2024-06-24,94.11,4,0
68120,702,139,2025-02-07,15.33,3,0
68121,920,121,2024-12-11,284.59,1,0
68122,121,219,2024-11-05,239.99,1,0
68123,2340,469,2024-11-22,218.65,1,0
68124,1309,291,2023-10-31,161.01,4,0
68125,4381,361,2024-03-11,106.2,1,0
68126,3170,67,2023-10-06,308.76,1,0
68127,2038,293,2024-11-12,489.43,4,0
68128,4743,130,2023-08-16,197.47,2,0
68129,2315,190,2024-08-25,116.56,1,0
68130,761,212,2025-06-24,249.17,3,1
68131,50,4,2023-08-16,485.81,1,0
68132,969,253,2025-06-28,274.02,1,0
68133,3713,163,2024-08-26,371.62,3,0
68134,2949,400,2023-08-08,280.18,4,0
68135,1482,113,2025-04-12,398.13,2,0
68136,3810,99,2025-01-14,74.49,4,0
68137,2336,231,2024-02-24,225.83,4,0
68138,2829,188,2024-11-26,305.43,3,0
68139,725,338,2023-11-13,468.76,4,0
68140,2670,161,2024-11-19,41.65,2,0
68141,2640,351,2024-04-25,165.15,4,0
68142,3073,31,2024-05-11,439.38,3,0
68143,2400,478,2023-10-14,52.46,3,0
68144,3472,61,2025-05-07,263.57,2,0
68145,853,400,2025-02-11,66.51,1,0
68146,2511,290,2025-01-31,472.92,2,0
68147,3398,357,2025-05-11,263.38,2,0
68148,3737,359,2023-12-09,469.14,1,0
68149,3733,382,2024-09-28,442.32,4,0
68150,4016,188,2024-04-17,90.6,4,0
68151,723,218,2024-01-01,90.28,3,1
68152,1880,315,2025-07-22,257.09,2,0
68153,1877,500,2023-09-12,407.07,4,0
68154,1185,85,2024-06-17,207.54,1,0
68155,1324,317,2023-11-09,209.16,1,0
68156,4474,49,2025-06-02,288.04,1,0
68157,2622,335,2024-06-28,102.79,4,0
68158,566,309,2024-05-17,234.05,1,0
68159,2312,265,2023-09-20,59.59,4,0
68160,1498,450,2024-09-30,371.99,3,0
68161,1871,399,2023-12-16,102.5,3,0
68162,907,385,2024-11-11,126.83,4,1
68163,2282,241,2025-06-15,177.48,4,0
68164,882,60,2024-03-12,330.82,2,0
68165,2824,234,2023-09-22,299.83,2,1
68166,889,289,2025-03-17,143.24,3,0
68167,123,381,2024-10-22,180.56,1,0
68168,796,83,2024-04-05,213.94,4,0
68169,4341,189,2023-10-11,103.81,1,0
68170,865,81,2023-12-12,383.61,2,0
68171,1631,376,2024-04-05,382.64,3,0
68172,4620,118,2024-11-05,55.88,2,0
